target_class,gene,attr_mean_signed,attr_mean_abs,attr_pos_frac,n_cells
covid,PI3,0.012759189029179867,0.01315261258078473,0.11238095238095239,525
covid,MSRB1,0.012752406073822862,0.012794881691890104,0.09333333333333334,525
covid,NCF1,0.012717643465314593,0.013595908539635795,0.09333333333333334,525
covid,OS9,0.012640328830374139,0.013279539053106592,0.13714285714285715,525
covid,GBP5,0.0125381039083004,0.015623161083176022,0.06857142857142857,525
covid,LRP10,0.012526784769835927,0.013066910232106845,0.2057142857142857,525
covid,CASC4,0.012474039793014527,0.01284738994780041,0.09523809523809523,525
covid,CCL3L3,0.012406227483990647,0.012671079695934341,0.08190476190476191,525
covid,PTGER4,0.012365417934599377,0.012394833337692987,0.06666666666666667,525
covid,CCNI,0.012254384678034556,0.01309255796528998,0.2838095238095238,525
covid,MBNL1,0.012236943097696417,0.012405438137551149,0.2571428571428571,525
covid,RHOB,0.012232116018865435,0.012250972998417204,0.12380952380952381,525
covid,GPBP1,0.012146252336956206,0.012591657695316134,0.1676190476190476,525
covid,EMB,0.012142419098388582,0.013008686431816647,0.12571428571428572,525
covid,TAX1BP1,0.012123841189202808,0.012807308407056898,0.2019047619047619,525
covid,CD24,0.012054606317764237,0.012172817726220404,0.13142857142857142,525
covid,MAFF,0.012017378012339274,0.012591194822674706,0.18476190476190477,525
covid,TMPRSS11B,0.011984126454307919,0.01202524843670073,0.16952380952380952,525
covid,PPL,0.011963437965938023,0.01202594870612735,0.18857142857142858,525
covid,ANKHD1,0.011960008683658782,0.012176046116011483,0.15047619047619049,525
covid,NFKBIZ,0.011857835118259703,0.012399144633894875,0.21142857142857144,525
covid,HSPA8,0.011831673582394918,0.013681408677782331,0.18285714285714286,525
covid,SPNS2,0.011759855619498662,0.01194591312181382,0.13904761904761906,525
covid,CEBPB,0.011702445607100214,0.012952050690849622,0.11619047619047619,525
covid,ATHL1,0.01145304528464164,0.011766652247558037,0.0419047619047619,525
covid,FBXO32,0.011415862380748704,0.011420763926137062,0.15047619047619049,525
covid,STK17B,0.011396642809822445,0.013967129531360808,0.17523809523809525,525
covid,KLHL24,0.011349888034164906,0.01156908598861524,0.10666666666666667,525
covid,NRDC,0.011347458778306776,0.011504517471420556,0.1523809523809524,525
covid,FBXW7,0.011319629436447506,0.011657106847990126,0.09523809523809523,525
covid,DDX3X,0.011304287513097127,0.011522825275148665,0.41333333333333333,525
covid,MAPRE1,0.011226204856675828,0.011744322273436756,0.08571428571428572,525
covid,CNDP2,0.011202582621148654,0.01123693316820122,0.09904761904761905,525
covid,IER3,0.011171870416118985,0.012979032340503875,0.23809523809523808,525
covid,HMGB1,0.011160070727180157,0.011259598492955169,0.22476190476190477,525
covid,MGEA5,0.011103309996071316,0.011335939658539636,0.18857142857142858,525
covid,VEGFA,0.011081014133635022,0.011202432733206522,0.15047619047619049,525
covid,KLF2,0.011080285373720385,0.011118054598392475,0.07428571428571429,525
covid,IDI1,0.011050109495880037,0.01127550374735923,0.1219047619047619,525
covid,CD68,0.01102918418032849,0.011083224380327876,0.07047619047619047,525
covid,SLFN5,0.010946227950709207,0.010978719407603855,0.1219047619047619,525
covid,PLAU,0.010931977090381441,0.011015366542906989,0.16,525
covid,ZNF641,0.010923399201461247,0.010938562225727809,0.04,525
covid,RNASET2,0.010899586503763289,0.014107716370847248,0.10857142857142857,525
covid,PFN1,0.010876218814048029,0.011659707999122994,0.1580952380952381,525
covid,TAPBP,0.010785012226995258,0.011175779086049824,0.1219047619047619,525
covid,CXCL16,0.010774841129425027,0.010954831063392616,0.09142857142857143,525
covid,PTEN,0.010754483285404386,0.011171719829241434,0.17904761904761904,525
covid,IFI27,0.01072773507663182,0.011913026287442162,0.12761904761904763,525
